Date,Symbol,Action,Quantity,Price,Reasoning
2001-09-13,AMZN,SELL,10,8.63,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2001-09-20,AMZN,SELL,10,7.48,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2001-09-27,AMZN,SELL,10,6.2,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2001-10-04,AMZN,SELL,10,7.04,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2001-10-18,AMZN,BUY,10,8.47,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2001-10-25,AMZN,BUY,10,7.77,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2001-11-01,AMZN,SELL,10,6.95,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2001-11-08,AMZN,SELL,10,6.97,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2001-11-15,AMZN,BUY,10,9.05,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2001-11-22,AMZN,BUY,10,8.8,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2001-11-29,AMZN,BUY,10,11.15,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2001-12-06,AMZN,BUY,10,12.1,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2001-12-20,AMZN,SELL,10,10.15,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2001-12-27,AMZN,SELL,10,10.6,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-01-03,AMZN,SELL,10,11.9,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-01-10,AMZN,BUY,10,11.04,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-01-24,AMZN,BUY,10,14.01,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-01-31,AMZN,BUY,10,14.19,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-02-21,AMZN,SELL,10,13.26,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-03-07,AMZN,BUY,10,15.62,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-03-28,AMZN,SELL,10,14.3,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-04-04,AMZN,SELL,10,13.54,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-04-11,AMZN,SELL,10,12.74,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-05-02,AMZN,BUY,10,16.32,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-05-16,AMZN,BUY,10,19.610001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-05-23,AMZN,BUY,10,19.450001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-06-13,AMZN,SELL,10,17.43,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-06-20,AMZN,SELL,10,17.549999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-06-27,AMZN,SELL,10,15.86,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-07-04,AMZN,SELL,10,14.25,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-07-11,AMZN,SELL,10,15.55,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-07-18,AMZN,SELL,10,15.55,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-07-25,AMZN,SELL,10,12.49,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-08-01,AMZN,SELL,10,14.16,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-08-08,AMZN,SELL,10,13.9,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-08-22,AMZN,BUY,10,15.73,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-09-12,AMZN,BUY,10,16.75,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-09-19,AMZN,BUY,10,17.209999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-10-17,AMZN,BUY,10,18.74,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-10-24,AMZN,BUY,10,19.860001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-11-14,AMZN,BUY,10,21.209999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-11-21,AMZN,BUY,10,23.4,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-11-28,AMZN,BUY,10,24.08,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-12-12,AMZN,SELL,10,22.299999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2002-12-26,AMZN,SELL,10,20.299999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-01-02,AMZN,SELL,10,19.57,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-01-09,AMZN,SELL,10,21.450001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-01-16,AMZN,BUY,10,21.799999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-01-23,AMZN,BUY,10,21.790001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-02-13,AMZN,SELL,10,20.059999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-03-06,AMZN,BUY,10,22.690001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-03-13,AMZN,BUY,10,24.42,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-03-20,AMZN,BUY,10,27.450001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-04-10,AMZN,SELL,10,25.67,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-04-17,AMZN,SELL,10,24.99,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-05-01,AMZN,BUY,10,28.66,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-05-15,AMZN,BUY,10,32.630001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-06-05,AMZN,BUY,10,35.52,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-06-26,AMZN,BUY,10,36.720001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-07-03,AMZN,BUY,10,37.919998,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-07-10,AMZN,BUY,10,38.25,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-07-24,AMZN,BUY,10,41.310001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-07-31,AMZN,BUY,10,41.639999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-08-07,AMZN,BUY,10,39.009998,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-08-21,AMZN,BUY,10,45.700001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-08-28,AMZN,BUY,10,45.939999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-09-04,AMZN,BUY,10,47.290001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-09-25,AMZN,BUY,10,50.049999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-10-02,AMZN,BUY,10,50.09,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-10-09,AMZN,BUY,10,57.860001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-10-16,AMZN,BUY,10,59.91,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-11-06,AMZN,SELL,10,54.990002,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-11-20,AMZN,SELL,10,48.849998,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-12-04,AMZN,SELL,10,51.799999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2003-12-18,AMZN,SELL,10,48.75,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-01-01,AMZN,BUY,10,52.619999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-01-15,AMZN,BUY,10,56.18,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-01-22,AMZN,BUY,10,57.18,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-01-29,AMZN,SELL,10,49.220001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-02-05,AMZN,SELL,10,46.040001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-02-12,AMZN,SELL,10,47.060001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-02-19,AMZN,SELL,10,44.650002,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-03-11,AMZN,SELL,10,41.279999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-03-25,AMZN,SELL,10,41.990002,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-04-08,AMZN,BUY,10,48.099998,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-04-15,AMZN,BUY,10,46.990002,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-04-22,AMZN,BUY,10,48.860001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-04-29,AMZN,SELL,10,46.189999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-05-06,AMZN,SELL,10,43.139999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-05-27,AMZN,BUY,10,47.619999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-06-03,AMZN,BUY,10,49.400002,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-06-10,AMZN,BUY,10,49.939999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-07-01,AMZN,BUY,10,52.560001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-07-15,AMZN,SELL,10,48.669998,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-07-22,AMZN,SELL,10,45.82,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-07-29,AMZN,SELL,10,38.580002,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-08-05,AMZN,SELL,10,35.610001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-08-12,AMZN,SELL,10,36.290001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-09-02,AMZN,BUY,10,39.18,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-09-16,AMZN,BUY,10,42.57,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-09-23,AMZN,BUY,10,41.830002,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-10-28,AMZN,SELL,10,34.450001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-11-18,AMZN,BUY,10,40.369999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-11-25,AMZN,BUY,10,38.75,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2004-12-16,AMZN,BUY,10,40.049999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-01-13,AMZN,BUY,10,42.599998,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-02-03,AMZN,SELL,10,35.75,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-02-10,AMZN,SELL,10,35.779999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-02-17,AMZN,SELL,10,35.689999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-03-03,AMZN,SELL,10,35.650002,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-03-17,AMZN,SELL,10,33.970001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-03-24,AMZN,SELL,10,32.880001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-04-28,AMZN,SELL,10,32.52,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-05-19,AMZN,BUY,10,35.59,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-05-26,AMZN,BUY,10,35.450001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-06-02,AMZN,BUY,10,36.41,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-07-14,AMZN,BUY,10,37.189999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-08-11,AMZN,BUY,10,45.209999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-09-01,AMZN,SELL,10,41.84,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-09-29,AMZN,BUY,10,44.790001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-10-27,AMZN,SELL,10,39.060001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-11-03,AMZN,SELL,10,41.560001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-11-10,AMZN,SELL,10,42.18,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-11-24,AMZN,BUY,10,48.240002,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-12-01,AMZN,BUY,10,49.0,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2005-12-29,AMZN,SELL,10,47.990002,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-01-05,AMZN,SELL,10,47.650002,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-01-12,AMZN,SELL,10,44.360001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-01-19,AMZN,SELL,10,44.450001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-02-02,AMZN,SELL,10,42.740002,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-02-09,AMZN,SELL,10,37.990002,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-02-23,AMZN,SELL,10,37.900002,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-03-16,AMZN,SELL,10,36.77,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-04-20,AMZN,SELL,10,36.34,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-04-27,AMZN,SELL,10,35.740002,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-05-11,AMZN,SELL,10,33.529999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-05-18,AMZN,SELL,10,32.610001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-06-01,AMZN,BUY,10,35.07,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-06-22,AMZN,BUY,10,36.369999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-07-20,AMZN,SELL,10,34.18,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-07-27,AMZN,SELL,10,26.559999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-08-03,AMZN,SELL,10,26.690001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-08-10,AMZN,SELL,10,26.49,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-08-31,AMZN,BUY,10,30.83,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-09-14,AMZN,BUY,10,31.65,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-10-12,AMZN,BUY,10,33.549999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-11-02,AMZN,BUY,10,37.450001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-11-09,AMZN,BUY,10,38.84,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-11-16,AMZN,BUY,10,42.84,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-11-23,AMZN,SELL,10,42.959999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-12-07,AMZN,SELL,10,38.119999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2006-12-14,AMZN,SELL,10,39.02,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2007-02-08,AMZN,BUY,10,39.099998,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2007-02-15,AMZN,BUY,10,40.060001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2007-02-22,AMZN,BUY,10,41.0,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2007-03-08,AMZN,SELL,10,38.099998,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2007-03-15,AMZN,SELL,10,37.779999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2007-04-05,AMZN,BUY,10,41.68,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2007-04-12,AMZN,BUY,10,42.27,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2007-04-19,AMZN,SELL,10,44.639999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'SELL', 'symbol': 'AMZN', 'quantity': 10}]}"
2007-04-26,AMZN,BUY,10,62.779999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2007-05-10,AMZN,BUY,10,60.919998,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2007-05-24,AMZN,BUY,10,69.349998,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2007-05-31,AMZN,BUY,10,69.139999,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
2007-06-07,AMZN,BUY,10,72.040001,"{'risk': 'approved', 'position_size': 10, 'signals': [{'action': 'BUY', 'symbol': 'AMZN', 'quantity': 10}]}"
