Date,Symbol,Action,Quantity,Price,Reasoning
2003-01-18,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-01-25,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-02-01,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-02-08,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-02-15,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-02-22,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-03-01,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-03-08,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-03-15,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-03-22,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-03-29,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-04-05,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-04-12,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-04-19,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-04-26,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-05-03,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-05-10,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-05-17,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-05-24,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-05-31,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-06-07,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-06-14,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-06-21,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-06-28,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-07-05,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-07-12,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-07-19,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-07-26,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-08-02,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-08-09,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-08-16,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-08-23,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-08-30,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-09-06,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-09-13,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-09-20,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-09-27,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-10-04,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-10-11,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-10-18,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-10-25,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-11-01,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-11-08,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-11-15,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-11-22,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-11-29,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-12-06,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-12-13,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-12-20,AMZN,BUY,10,100.0,{'risk': 'none'}
2003-12-27,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-01-03,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-01-10,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-01-17,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-01-24,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-01-31,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-02-07,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-02-14,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-02-21,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-02-28,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-03-06,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-03-13,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-03-20,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-03-27,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-04-03,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-04-10,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-04-17,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-04-24,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-05-01,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-05-08,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-05-15,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-05-22,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-05-29,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-06-05,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-06-12,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-06-19,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-06-26,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-07-03,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-07-10,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-07-17,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-07-24,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-07-31,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-08-07,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-08-14,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-08-21,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-08-28,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-09-04,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-09-11,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-09-18,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-09-25,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-10-02,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-10-09,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-10-16,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-10-23,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-10-30,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-11-06,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-11-13,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-11-20,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-11-27,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-12-04,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-12-11,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-12-18,AMZN,BUY,10,100.0,{'risk': 'none'}
2004-12-25,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-01-01,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-01-08,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-01-15,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-01-22,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-01-29,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-02-05,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-02-12,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-02-19,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-02-26,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-03-05,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-03-12,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-03-19,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-03-26,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-04-02,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-04-09,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-04-16,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-04-23,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-04-30,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-05-07,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-05-14,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-05-21,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-05-28,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-06-04,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-06-11,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-06-18,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-06-25,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-07-02,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-07-09,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-07-16,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-07-23,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-07-30,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-08-06,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-08-13,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-08-20,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-08-27,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-09-03,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-09-10,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-09-17,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-09-24,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-10-01,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-10-08,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-10-15,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-10-22,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-10-29,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-11-05,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-11-12,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-11-19,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-11-26,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-12-03,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-12-10,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-12-17,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-12-24,AMZN,BUY,10,100.0,{'risk': 'none'}
2005-12-31,AMZN,BUY,10,100.0,{'risk': 'none'}
